Site,Individual,Date,Time,Parameter_A,Parameter_B
Site_5,Site_5_Candidate_3,2025-07-11,10:30,62.94,15.97
Site_5,Site_5_Candidate_3,2025-07-11,10:45,85.03,48.58
Site_5,Site_5_Candidate_3,2025-07-11,11:00,95.88,23.01
Site_5,Site_5_Candidate_3,2025-07-11,11:15,54.11,21.74
Site_5,Site_5_Candidate_3,2025-07-11,11:30,88.6,28.81
Site_5,Site_5_Candidate_3,2025-07-11,11:45,96.49,3.21
Site_5,Site_5_Candidate_3,2025-07-11,12:00,62.9,44.35
Site_5,Site_5_Candidate_3,2025-07-11,12:15,88.19,4.21
Site_5,Site_5_Candidate_3,2025-07-11,12:30,91.25,23.69
Site_5,Site_5_Candidate_3,2025-07-11,12:45,55.63,20.9
Site_5,Site_5_Candidate_3,2025-07-11,13:00,76.49,31.47
Site_5,Site_5_Candidate_3,2025-07-11,13:15,82.05,21.12
Site_5,Site_5_Candidate_3,2025-07-11,13:30,75.86,32.09
Site_5,Site_5_Candidate_3,2025-07-11,13:45,84.87,30.44
Site_5,Site_5_Candidate_3,2025-07-11,14:00,63.22,22.81
Site_5,Site_5_Candidate_3,2025-07-11,14:15,54.64,9.41
Site_5,Site_5_Candidate_3,2025-07-11,14:30,70.52,48.93
Site_5,Site_5_Candidate_3,2025-07-11,14:45,61.34,18.04
Site_5,Site_5_Candidate_3,2025-07-11,15:00,79.66,25.46
Site_5,Site_5_Candidate_3,2025-07-11,15:15,72.61,45.6
Site_5,Site_5_Candidate_3,2025-07-11,15:30,60.83,40.31
Site_5,Site_5_Candidate_3,2025-07-11,15:45,93.48,40.52
Site_5,Site_5_Candidate_3,2025-07-11,16:00,67.24,16.59
Site_5,Site_5_Candidate_3,2025-07-11,16:15,61.93,17.96
Site_5,Site_5_Candidate_3,2025-07-11,16:30,81.92,17.66
Site_5,Site_5_Candidate_3,2025-07-11,16:45,77.53,29.67
Site_5,Site_5_Candidate_3,2025-07-11,17:00,51.4,48.96
Site_5,Site_5_Candidate_3,2025-07-11,17:15,62.17,40.82
Site_5,Site_5_Candidate_3,2025-07-11,17:30,74.09,18.82
Site_5,Site_5_Candidate_3,2025-07-10,09:00,72.83,40.92
Site_5,Site_5_Candidate_3,2025-07-10,09:15,94.42,15.81
Site_5,Site_5_Candidate_3,2025-07-10,09:30,77.26,46.54
Site_5,Site_5_Candidate_3,2025-07-10,09:45,90.79,4.97
Site_5,Site_5_Candidate_3,2025-07-10,10:00,66.4,37.79
Site_5,Site_5_Candidate_3,2025-07-10,10:15,69.76,48.81
Site_5,Site_5_Candidate_3,2025-07-10,10:30,59.25,26.57
Site_5,Site_5_Candidate_3,2025-07-10,10:45,92.64,2.82
Site_5,Site_5_Candidate_3,2025-07-10,11:00,81.49,25.66
Site_5,Site_5_Candidate_3,2025-07-10,11:15,54.71,11.17
Site_5,Site_5_Candidate_3,2025-07-10,11:30,59.04,7.98
Site_5,Site_5_Candidate_3,2025-07-10,11:45,60.01,19.94
Site_5,Site_5_Candidate_3,2025-07-10,12:00,56.62,46.77
Site_5,Site_5_Candidate_3,2025-07-10,12:15,88.07,10.16
Site_5,Site_5_Candidate_3,2025-07-10,12:30,95.69,1.89
Site_5,Site_5_Candidate_3,2025-07-10,12:45,64.12,36.25
Site_5,Site_5_Candidate_3,2025-07-10,13:00,85.76,4.2
Site_5,Site_5_Candidate_3,2025-07-10,13:15,80.74,24.19
Site_5,Site_5_Candidate_3,2025-07-10,13:30,79.08,13.39
Site_5,Site_5_Candidate_3,2025-07-10,13:45,68.1,7.41
Site_5,Site_5_Candidate_3,2025-07-10,14:00,97.5,34.48
Site_5,Site_5_Candidate_3,2025-07-10,14:15,55.46,32.26
Site_5,Site_5_Candidate_3,2025-07-10,14:30,64.1,41.64
Site_5,Site_5_Candidate_3,2025-07-10,14:45,99.7,49.28
Site_5,Site_5_Candidate_3,2025-07-10,15:00,88.41,41.58
Site_5,Site_5_Candidate_3,2025-07-10,15:15,61.09,4.45
Site_5,Site_5_Candidate_3,2025-07-10,15:30,51.11,6.35
Site_5,Site_5_Candidate_3,2025-07-10,15:45,56.15,29.87
Site_5,Site_5_Candidate_3,2025-07-10,16:00,60.29,36.72
Site_5,Site_5_Candidate_3,2025-07-10,16:15,82.38,15.35
Site_5,Site_5_Candidate_3,2025-07-10,16:30,90.96,8.51
Site_5,Site_5_Candidate_3,2025-07-10,16:45,82.34,42.35
Site_5,Site_5_Candidate_3,2025-07-10,17:00,67.65,4.51
Site_5,Site_5_Candidate_3,2025-07-10,17:15,78.69,49.28
Site_5,Site_5_Candidate_3,2025-07-10,17:30,57.14,26.27
Site_5,Site_5_Candidate_3,2025-07-09,09:00,68.06,23.69
Site_5,Site_5_Candidate_3,2025-07-09,09:15,50.36,6.94
Site_5,Site_5_Candidate_3,2025-07-09,09:30,51.76,30.9
Site_5,Site_5_Candidate_3,2025-07-09,09:45,52.76,5.09
Site_5,Site_5_Candidate_3,2025-07-09,10:00,70.02,31.94
Site_5,Site_5_Candidate_3,2025-07-09,10:15,62.85,13.13
Site_5,Site_5_Candidate_3,2025-07-09,10:30,63.4,19.96
Site_5,Site_5_Candidate_3,2025-07-09,10:45,65.35,35.74
Site_5,Site_5_Candidate_3,2025-07-09,11:00,82.58,27.82
Site_5,Site_5_Candidate_3,2025-07-09,11:15,66.18,14.37
Site_5,Site_5_Candidate_3,2025-07-09,11:30,77.15,45.46
Site_5,Site_5_Candidate_3,2025-07-09,11:45,53.39,18.73
Site_5,Site_5_Candidate_3,2025-07-09,12:00,89.1,37.62
Site_5,Site_5_Candidate_3,2025-07-09,12:15,73.53,12.59
Site_5,Site_5_Candidate_3,2025-07-09,12:30,75.42,11.6
Site_5,Site_5_Candidate_3,2025-07-09,12:45,96.6,10.03
Site_5,Site_5_Candidate_3,2025-07-09,13:00,83.36,41.34
Site_5,Site_5_Candidate_3,2025-07-09,13:15,65.22,42.56
Site_5,Site_5_Candidate_3,2025-07-09,13:30,55.06,23.67
Site_5,Site_5_Candidate_3,2025-07-09,13:45,71.03,26.62
Site_5,Site_5_Candidate_3,2025-07-09,14:00,56.34,33.05
Site_5,Site_5_Candidate_3,2025-07-09,14:15,77.54,1.86
Site_5,Site_5_Candidate_3,2025-07-09,14:30,56.53,12.94
Site_5,Site_5_Candidate_3,2025-07-09,14:45,88.59,2.43
Site_5,Site_5_Candidate_3,2025-07-09,15:00,85.37,9.05
Site_5,Site_5_Candidate_3,2025-07-09,15:15,99.98,39.09
Site_5,Site_5_Candidate_3,2025-07-09,15:30,78.98,11.86
Site_5,Site_5_Candidate_3,2025-07-09,15:45,93.94,12.79
Site_5,Site_5_Candidate_3,2025-07-09,16:00,96.11,24.85
Site_5,Site_5_Candidate_3,2025-07-09,16:15,90.98,12.2
Site_5,Site_5_Candidate_3,2025-07-09,16:30,92.86,35.28
Site_5,Site_5_Candidate_3,2025-07-09,16:45,51.58,48.93
Site_5,Site_5_Candidate_3,2025-07-09,17:00,81.13,13.42
Site_5,Site_5_Candidate_3,2025-07-09,17:15,73.27,26.18
Site_5,Site_5_Candidate_3,2025-07-09,17:30,98.69,38.15
Site_5,Site_5_Candidate_3,2025-07-08,09:00,55.66,11.98
Site_5,Site_5_Candidate_3,2025-07-08,09:15,85.86,21.72
Site_5,Site_5_Candidate_3,2025-07-08,09:30,83.96,15.07
Site_5,Site_5_Candidate_3,2025-07-08,09:45,56.23,9.66
Site_5,Site_5_Candidate_3,2025-07-08,10:00,92.73,18.79
Site_5,Site_5_Candidate_3,2025-07-08,10:15,91.88,25.82
Site_5,Site_5_Candidate_3,2025-07-08,10:30,56.5,0.29
Site_5,Site_5_Candidate_3,2025-07-08,10:45,87.22,18.27
Site_5,Site_5_Candidate_3,2025-07-08,11:00,67.7,42.72
Site_5,Site_5_Candidate_3,2025-07-08,11:15,78.82,47.44
Site_5,Site_5_Candidate_3,2025-07-08,11:30,83.67,36.61
Site_5,Site_5_Candidate_3,2025-07-08,11:45,54.99,21.86
Site_5,Site_5_Candidate_3,2025-07-08,12:00,90.43,33.81
Site_5,Site_5_Candidate_3,2025-07-08,12:15,77.6,48.33
Site_5,Site_5_Candidate_3,2025-07-08,12:30,83.22,0.71
Site_5,Site_5_Candidate_3,2025-07-08,12:45,50.69,20.8
Site_5,Site_5_Candidate_3,2025-07-08,13:00,66.1,17.94
Site_5,Site_5_Candidate_3,2025-07-08,13:15,53.27,30.76
Site_5,Site_5_Candidate_3,2025-07-08,13:30,94.46,4.97
Site_5,Site_5_Candidate_3,2025-07-08,13:45,95.16,26.5
Site_5,Site_5_Candidate_3,2025-07-08,14:00,73.54,13.03
Site_5,Site_5_Candidate_3,2025-07-08,14:15,83.76,25.14
Site_5,Site_5_Candidate_3,2025-07-08,14:30,51.8,28.09
Site_5,Site_5_Candidate_3,2025-07-08,14:45,69.97,48.87
Site_5,Site_5_Candidate_3,2025-07-08,15:00,56.93,22.41
Site_5,Site_5_Candidate_3,2025-07-08,15:15,78.48,35.88
Site_5,Site_5_Candidate_3,2025-07-08,15:30,55.6,26.32
Site_5,Site_5_Candidate_3,2025-07-08,15:45,59.97,41.2
Site_5,Site_5_Candidate_3,2025-07-08,16:00,74.95,47.89
Site_5,Site_5_Candidate_3,2025-07-08,16:15,88.85,33.08
Site_5,Site_5_Candidate_3,2025-07-08,16:30,69.77,1.98
Site_5,Site_5_Candidate_3,2025-07-08,16:45,74.29,33.71
Site_5,Site_5_Candidate_3,2025-07-08,17:00,50.19,5.9
Site_5,Site_5_Candidate_3,2025-07-08,17:15,91.4,25.68
Site_5,Site_5_Candidate_3,2025-07-08,17:30,79.4,20.79
Site_5,Site_5_Candidate_3,2025-07-07,09:00,97.16,10.93
Site_5,Site_5_Candidate_3,2025-07-07,09:15,78.95,14.63
Site_5,Site_5_Candidate_3,2025-07-07,09:30,69.82,7.54
Site_5,Site_5_Candidate_3,2025-07-07,09:45,67.68,45.15
Site_5,Site_5_Candidate_3,2025-07-07,10:00,77.22,22.09
Site_5,Site_5_Candidate_3,2025-07-07,10:15,81.06,21.67
Site_5,Site_5_Candidate_3,2025-07-07,10:30,86.99,21.11
Site_5,Site_5_Candidate_3,2025-07-07,10:45,54.68,26.93
Site_5,Site_5_Candidate_3,2025-07-07,11:00,75.45,32.31
Site_5,Site_5_Candidate_3,2025-07-07,11:15,75.32,1.31
Site_5,Site_5_Candidate_3,2025-07-07,11:30,77.55,8.75
Site_5,Site_5_Candidate_3,2025-07-07,11:45,95.27,46.81
Site_5,Site_5_Candidate_3,2025-07-07,12:00,64.02,26.25
Site_5,Site_5_Candidate_3,2025-07-07,12:15,65.65,46.14
Site_5,Site_5_Candidate_3,2025-07-07,12:30,70.71,31.17
Site_5,Site_5_Candidate_3,2025-07-07,12:45,81.6,23.95
Site_5,Site_5_Candidate_3,2025-07-07,13:00,62.17,22.69
Site_5,Site_5_Candidate_3,2025-07-07,13:15,58.34,13.96
Site_5,Site_5_Candidate_3,2025-07-07,13:30,51.54,15.63
Site_5,Site_5_Candidate_3,2025-07-07,13:45,83.14,2.97
Site_5,Site_5_Candidate_3,2025-07-07,14:00,80.19,22.41
Site_5,Site_5_Candidate_3,2025-07-07,14:15,53.49,27.18
Site_5,Site_5_Candidate_3,2025-07-07,14:30,79.96,29.65
Site_5,Site_5_Candidate_3,2025-07-07,14:45,68.57,44.61
Site_5,Site_5_Candidate_3,2025-07-07,15:00,89.59,7.22
Site_5,Site_5_Candidate_3,2025-07-07,15:15,65.4,26.55
Site_5,Site_5_Candidate_3,2025-07-07,15:30,70.85,6.04
Site_5,Site_5_Candidate_3,2025-07-07,15:45,76.44,32.1
Site_5,Site_5_Candidate_3,2025-07-07,16:00,75.36,0.8
Site_5,Site_5_Candidate_3,2025-07-07,16:15,81.21,36.33
Site_5,Site_5_Candidate_3,2025-07-07,16:30,94.69,0.19
Site_5,Site_5_Candidate_3,2025-07-07,16:45,54.07,39.49
Site_5,Site_5_Candidate_3,2025-07-07,17:00,84.97,45.55
Site_5,Site_5_Candidate_3,2025-07-07,17:15,81.48,48.31
Site_5,Site_5_Candidate_3,2025-07-07,17:30,89.62,18.32
Site_5,Site_5_Candidate_3,2025-07-06,09:00,85.53,42.56
Site_5,Site_5_Candidate_3,2025-07-06,09:15,81.37,25.08
Site_5,Site_5_Candidate_3,2025-07-06,09:30,67.48,15.7
Site_5,Site_5_Candidate_3,2025-07-06,09:45,54.11,5.89
Site_5,Site_5_Candidate_3,2025-07-06,10:00,54.57,47.03
Site_5,Site_5_Candidate_3,2025-07-06,10:15,74.98,33.88
Site_5,Site_5_Candidate_3,2025-07-06,10:30,52.59,1.49
Site_5,Site_5_Candidate_3,2025-07-06,10:45,86.46,33.88
Site_5,Site_5_Candidate_3,2025-07-06,11:00,82.67,15.19
Site_5,Site_5_Candidate_3,2025-07-06,11:15,97.19,49.77
Site_5,Site_5_Candidate_3,2025-07-06,11:30,80.67,39.35
Site_5,Site_5_Candidate_3,2025-07-06,11:45,62.28,46.35
Site_5,Site_5_Candidate_3,2025-07-06,12:00,96.79,1.57
Site_5,Site_5_Candidate_3,2025-07-06,12:15,50.5,31.57
Site_5,Site_5_Candidate_3,2025-07-06,12:30,50.44,24.98
Site_5,Site_5_Candidate_3,2025-07-06,12:45,53.31,17.61
Site_5,Site_5_Candidate_3,2025-07-06,13:00,56.76,22.65
Site_5,Site_5_Candidate_3,2025-07-06,13:15,62.72,42.93
Site_5,Site_5_Candidate_3,2025-07-06,13:30,65.26,44.42
Site_5,Site_5_Candidate_3,2025-07-06,13:45,88.71,42.23
Site_5,Site_5_Candidate_3,2025-07-06,14:00,54.76,40.5
Site_5,Site_5_Candidate_3,2025-07-06,14:15,74.7,34.49
Site_5,Site_5_Candidate_3,2025-07-06,14:30,96.33,7.41
Site_5,Site_5_Candidate_3,2025-07-06,14:45,66.36,34.2
Site_5,Site_5_Candidate_3,2025-07-06,15:00,51.55,36.51
Site_5,Site_5_Candidate_3,2025-07-06,15:15,76.21,3.26
Site_5,Site_5_Candidate_3,2025-07-06,15:30,65.43,7.91
Site_5,Site_5_Candidate_3,2025-07-06,15:45,91.29,13.95
Site_5,Site_5_Candidate_3,2025-07-06,16:00,82.79,38.42
Site_5,Site_5_Candidate_3,2025-07-06,16:15,96.14,11.83
Site_5,Site_5_Candidate_3,2025-07-06,16:30,76.22,9.43
Site_5,Site_5_Candidate_3,2025-07-06,16:45,50.17,12.89
Site_5,Site_5_Candidate_3,2025-07-06,17:00,95.68,3.43
Site_5,Site_5_Candidate_3,2025-07-06,17:15,51.0,14.85
Site_5,Site_5_Candidate_3,2025-07-06,17:30,96.07,6.46
Site_5,Site_5_Candidate_4,2025-07-15,09:00,75.86,8.32
Site_5,Site_5_Candidate_4,2025-07-15,09:15,79.52,33.04
Site_5,Site_5_Candidate_4,2025-07-15,09:30,88.06,28.1
Site_5,Site_5_Candidate_4,2025-07-15,09:45,60.4,11.28
Site_5,Site_5_Candidate_4,2025-07-15,10:00,87.08,15.22
Site_5,Site_5_Candidate_4,2025-07-15,10:15,58.78,4.48
Site_5,Site_5_Candidate_4,2025-07-15,10:30,84.24,6.39
Site_5,Site_5_Candidate_4,2025-07-15,10:45,88.43,13.98
Site_5,Site_5_Candidate_4,2025-07-15,11:00,60.68,2.4
Site_5,Site_5_Candidate_4,2025-07-15,11:15,61.6,39.81
Site_5,Site_5_Candidate_4,2025-07-15,11:30,63.33,0.06
Site_5,Site_5_Candidate_4,2025-07-15,11:45,55.47,25.98
Site_5,Site_5_Candidate_4,2025-07-15,12:00,83.54,26.18
Site_5,Site_5_Candidate_4,2025-07-15,12:15,95.21,36.01
Site_5,Site_5_Candidate_4,2025-07-15,12:30,61.51,9.44
Site_5,Site_5_Candidate_4,2025-07-15,12:45,77.06,6.21
Site_5,Site_5_Candidate_4,2025-07-15,13:00,65.5,44.01
Site_5,Site_5_Candidate_4,2025-07-15,13:15,50.11,16.0
Site_5,Site_5_Candidate_4,2025-07-15,13:30,72.14,48.44
Site_5,Site_5_Candidate_4,2025-07-15,13:45,77.57,29.86
Site_5,Site_5_Candidate_4,2025-07-15,14:00,51.28,4.96
Site_5,Site_5_Candidate_4,2025-07-15,14:15,59.19,1.88
Site_5,Site_5_Candidate_4,2025-07-15,14:30,66.79,20.29
Site_5,Site_5_Candidate_4,2025-07-15,14:45,80.41,41.16
Site_5,Site_5_Candidate_4,2025-07-15,15:00,55.89,15.02
Site_5,Site_5_Candidate_4,2025-07-15,15:15,86.4,7.27
Site_5,Site_5_Candidate_4,2025-07-15,15:30,97.41,47.01
Site_5,Site_5_Candidate_4,2025-07-15,15:45,81.07,0.8
Site_5,Site_5_Candidate_4,2025-07-15,16:00,60.65,49.26
Site_5,Site_5_Candidate_4,2025-07-15,16:15,82.37,4.85
Site_5,Site_5_Candidate_4,2025-07-15,16:30,66.67,5.0
Site_5,Site_5_Candidate_4,2025-07-15,16:45,57.85,7.36
Site_5,Site_5_Candidate_4,2025-07-15,17:00,82.79,17.65
Site_5,Site_5_Candidate_4,2025-07-15,17:15,52.02,22.95
Site_5,Site_5_Candidate_4,2025-07-15,17:30,68.86,3.93
Site_5,Site_5_Candidate_4,2025-07-14,09:00,53.08,12.31
Site_5,Site_5_Candidate_4,2025-07-14,09:15,83.43,30.87
Site_5,Site_5_Candidate_4,2025-07-14,09:30,76.58,11.06
Site_5,Site_5_Candidate_4,2025-07-14,09:45,56.66,46.47
Site_5,Site_5_Candidate_4,2025-07-14,10:00,68.0,46.61
Site_5,Site_5_Candidate_4,2025-07-14,10:15,62.44,43.31
Site_5,Site_5_Candidate_4,2025-07-14,10:30,61.23,34.7
Site_5,Site_5_Candidate_4,2025-07-14,10:45,59.51,3.62
Site_5,Site_5_Candidate_4,2025-07-14,11:00,65.81,26.76
Site_5,Site_5_Candidate_4,2025-07-14,11:15,63.46,32.42
Site_5,Site_5_Candidate_4,2025-07-14,11:30,59.72,8.79
Site_5,Site_5_Candidate_4,2025-07-14,11:45,83.33,41.34
Site_5,Site_5_Candidate_4,2025-07-14,12:00,89.93,45.06
Site_5,Site_5_Candidate_4,2025-07-14,12:15,57.9,40.39
Site_5,Site_5_Candidate_4,2025-07-14,12:30,97.09,35.08
Site_5,Site_5_Candidate_4,2025-07-14,12:45,87.86,32.2
Site_5,Site_5_Candidate_4,2025-07-14,13:00,90.01,49.52
Site_5,Site_5_Candidate_4,2025-07-14,13:15,71.14,28.8
Site_5,Site_5_Candidate_4,2025-07-14,13:30,98.24,48.34
Site_5,Site_5_Candidate_4,2025-07-14,13:45,98.63,33.48
Site_5,Site_5_Candidate_4,2025-07-14,14:00,75.21,13.21
Site_5,Site_5_Candidate_4,2025-07-14,14:15,59.18,36.44
Site_5,Site_5_Candidate_4,2025-07-14,14:30,77.1,30.83
Site_5,Site_5_Candidate_4,2025-07-14,14:45,91.63,20.59
Site_5,Site_5_Candidate_4,2025-07-14,15:00,82.4,14.16
Site_5,Site_5_Candidate_4,2025-07-14,15:15,66.35,42.2
Site_5,Site_5_Candidate_4,2025-07-14,15:30,75.14,43.38
Site_5,Site_5_Candidate_4,2025-07-14,15:45,56.19,24.17
Site_5,Site_5_Candidate_4,2025-07-14,16:00,98.98,41.23
Site_5,Site_5_Candidate_4,2025-07-14,16:15,71.56,40.4
Site_5,Site_5_Candidate_4,2025-07-14,16:30,97.92,18.73
Site_5,Site_5_Candidate_4,2025-07-14,16:45,81.46,48.66
Site_5,Site_5_Candidate_4,2025-07-14,17:00,81.92,22.24
Site_5,Site_5_Candidate_4,2025-07-14,17:15,50.81,8.19
Site_5,Site_5_Candidate_4,2025-07-14,17:30,78.76,22.45
Site_5,Site_5_Candidate_4,2025-07-13,09:00,54.64,45.91
Site_5,Site_5_Candidate_4,2025-07-13,09:15,96.07,42.55
Site_5,Site_5_Candidate_4,2025-07-13,09:30,54.61,6.22
Site_5,Site_5_Candidate_4,2025-07-13,09:45,51.56,39.52
Site_5,Site_5_Candidate_4,2025-07-13,10:00,59.57,49.7
Site_5,Site_5_Candidate_4,2025-07-13,10:15,99.7,10.08
Site_5,Site_5_Candidate_4,2025-07-13,10:30,99.47,40.37
Site_5,Site_5_Candidate_4,2025-07-13,10:45,95.17,19.31
Site_5,Site_5_Candidate_4,2025-07-13,11:00,60.59,35.06
Site_5,Site_5_Candidate_4,2025-07-13,11:15,70.29,6.79
Site_5,Site_5_Candidate_4,2025-07-13,11:30,99.99,9.48
Site_5,Site_5_Candidate_4,2025-07-13,11:45,61.64,43.31
Site_5,Site_5_Candidate_4,2025-07-13,12:00,97.58,38.3
Site_5,Site_5_Candidate_4,2025-07-13,12:15,50.59,0.9
Site_5,Site_5_Candidate_4,2025-07-13,12:30,65.79,47.02
Site_5,Site_5_Candidate_4,2025-07-13,12:45,56.19,42.99
Site_5,Site_5_Candidate_4,2025-07-13,13:00,98.16,20.9
Site_5,Site_5_Candidate_4,2025-07-13,13:15,50.49,48.32
Site_5,Site_5_Candidate_4,2025-07-13,13:30,63.97,10.89
Site_5,Site_5_Candidate_4,2025-07-13,13:45,63.14,37.91
Site_5,Site_5_Candidate_4,2025-07-13,14:00,97.25,49.69
Site_5,Site_5_Candidate_4,2025-07-13,14:15,76.7,26.45
Site_5,Site_5_Candidate_4,2025-07-13,14:30,76.19,13.92
Site_5,Site_5_Candidate_4,2025-07-13,14:45,55.88,43.45
Site_5,Site_5_Candidate_4,2025-07-13,15:00,57.04,31.68
Site_5,Site_5_Candidate_4,2025-07-13,15:15,63.3,24.44
Site_5,Site_5_Candidate_4,2025-07-13,15:30,97.63,43.22
Site_5,Site_5_Candidate_4,2025-07-13,15:45,92.91,5.32
Site_5,Site_5_Candidate_4,2025-07-13,16:00,75.77,1.47
Site_5,Site_5_Candidate_4,2025-07-13,16:15,72.79,37.72
Site_5,Site_5_Candidate_4,2025-07-13,16:30,99.52,6.14
Site_5,Site_5_Candidate_4,2025-07-13,16:45,81.49,32.58
Site_5,Site_5_Candidate_4,2025-07-13,17:00,83.63,28.99
Site_5,Site_5_Candidate_4,2025-07-13,17:15,53.11,9.11
Site_5,Site_5_Candidate_4,2025-07-13,17:30,99.56,32.34
Site_5,Site_5_Candidate_4,2025-07-12,09:00,76.66,19.91
Site_5,Site_5_Candidate_4,2025-07-12,09:15,68.22,20.94
Site_5,Site_5_Candidate_4,2025-07-12,09:30,69.19,12.04
Site_5,Site_5_Candidate_4,2025-07-12,09:45,59.86,36.12
Site_5,Site_5_Candidate_4,2025-07-12,10:00,87.86,31.43
Site_5,Site_5_Candidate_4,2025-07-12,10:15,85.27,45.91
Site_5,Site_5_Candidate_4,2025-07-12,10:30,57.77,36.89
Site_5,Site_5_Candidate_4,2025-07-12,10:45,97.24,49.4
Site_5,Site_5_Candidate_4,2025-07-12,11:00,57.85,3.18
Site_5,Site_5_Candidate_4,2025-07-12,11:15,98.02,23.32
Site_5,Site_5_Candidate_4,2025-07-12,11:30,74.52,26.76
Site_5,Site_5_Candidate_4,2025-07-12,11:45,96.12,13.39
Site_5,Site_5_Candidate_4,2025-07-12,12:00,60.21,34.5
Site_5,Site_5_Candidate_4,2025-07-12,12:15,83.98,31.2
Site_5,Site_5_Candidate_4,2025-07-12,12:30,89.5,47.37
Site_5,Site_5_Candidate_4,2025-07-12,12:45,82.47,8.26
Site_5,Site_5_Candidate_4,2025-07-12,13:00,55.33,42.38
Site_5,Site_5_Candidate_4,2025-07-12,13:15,95.1,14.46
Site_5,Site_5_Candidate_4,2025-07-12,13:30,53.63,34.96
Site_5,Site_5_Candidate_4,2025-07-12,13:45,90.24,13.53
Site_5,Site_5_Candidate_4,2025-07-12,14:00,74.04,8.56
Site_5,Site_5_Candidate_4,2025-07-12,14:15,60.11,42.77
Site_5,Site_5_Candidate_4,2025-07-12,14:30,54.57,19.71
Site_5,Site_5_Candidate_4,2025-07-12,14:45,66.43,19.83
Site_5,Site_5_Candidate_4,2025-07-12,15:00,84.57,23.83
Site_5,Site_5_Candidate_4,2025-07-12,15:15,80.96,9.7
Site_5,Site_5_Candidate_4,2025-07-12,15:30,54.52,38.68
Site_5,Site_5_Candidate_4,2025-07-12,15:45,58.97,44.67
Site_5,Site_5_Candidate_4,2025-07-12,16:00,62.55,25.52
Site_5,Site_5_Candidate_4,2025-07-12,16:15,77.66,3.28
Site_5,Site_5_Candidate_4,2025-07-12,16:30,93.54,16.19
Site_5,Site_5_Candidate_4,2025-07-12,16:45,53.49,8.07
Site_5,Site_5_Candidate_4,2025-07-12,17:00,99.57,34.7
Site_5,Site_5_Candidate_4,2025-07-12,17:15,76.87,35.75
Site_5,Site_5_Candidate_4,2025-07-12,17:30,75.55,12.05
Site_5,Site_5_Candidate_4,2025-07-11,09:00,70.19,40.93
Site_5,Site_5_Candidate_4,2025-07-11,09:15,84.05,36.53
Site_5,Site_5_Candidate_4,2025-07-11,09:30,64.38,22.76
Site_5,Site_5_Candidate_4,2025-07-11,09:45,87.3,33.31
Site_5,Site_5_Candidate_4,2025-07-11,10:00,57.69,33.58
Site_5,Site_5_Candidate_4,2025-07-11,10:15,70.7,46.45
Site_5,Site_5_Candidate_4,2025-07-11,10:30,55.8,28.36
Site_5,Site_5_Candidate_4,2025-07-11,10:45,67.58,12.13
Site_5,Site_5_Candidate_4,2025-07-11,11:00,90.44,45.5
Site_5,Site_5_Candidate_4,2025-07-11,11:15,89.0,3.29
Site_5,Site_5_Candidate_4,2025-07-11,11:30,88.02,37.11
Site_5,Site_5_Candidate_4,2025-07-11,11:45,62.1,23.68
Site_5,Site_5_Candidate_4,2025-07-11,12:00,73.82,26.32
Site_5,Site_5_Candidate_4,2025-07-11,12:15,66.71,41.42
Site_5,Site_5_Candidate_4,2025-07-11,12:30,90.92,37.62
Site_5,Site_5_Candidate_4,2025-07-11,12:45,83.33,29.98
Site_5,Site_5_Candidate_4,2025-07-11,13:00,53.36,45.98
Site_5,Site_5_Candidate_4,2025-07-11,13:15,83.71,28.3
Site_5,Site_5_Candidate_4,2025-07-11,13:30,98.0,24.83
Site_5,Site_5_Candidate_4,2025-07-11,13:45,90.01,11.73
Site_5,Site_5_Candidate_4,2025-07-11,14:00,73.16,4.91
Site_5,Site_5_Candidate_4,2025-07-11,14:15,78.99,0.89
Site_5,Site_5_Candidate_4,2025-07-11,14:30,93.3,34.3
Site_5,Site_5_Candidate_4,2025-07-11,14:45,84.24,34.54
Site_5,Site_5_Candidate_4,2025-07-11,15:00,88.67,17.36
Site_5,Site_5_Candidate_4,2025-07-11,15:15,71.87,17.17
Site_5,Site_5_Candidate_4,2025-07-11,15:30,98.67,24.36
Site_5,Site_5_Candidate_4,2025-07-11,15:45,86.65,42.14
Site_5,Site_5_Candidate_4,2025-07-11,16:00,79.79,16.21
Site_5,Site_5_Candidate_4,2025-07-11,16:15,66.48,14.25
Site_5,Site_5_Candidate_4,2025-07-11,16:30,89.47,18.32
Site_5,Site_5_Candidate_4,2025-07-11,16:45,58.98,2.32
Site_5,Site_5_Candidate_4,2025-07-11,17:00,61.84,25.59
Site_5,Site_5_Candidate_4,2025-07-11,17:15,94.06,27.28
Site_5,Site_5_Candidate_4,2025-07-11,17:30,92.15,4.36
Site_5,Site_5_Candidate_4,2025-07-10,09:00,58.7,36.03
Site_5,Site_5_Candidate_4,2025-07-10,09:15,84.8,33.56
Site_5,Site_5_Candidate_4,2025-07-10,09:30,62.05,25.55
Site_5,Site_5_Candidate_4,2025-07-10,09:45,83.7,21.22
Site_5,Site_5_Candidate_4,2025-07-10,10:00,84.5,16.8
Site_5,Site_5_Candidate_4,2025-07-10,10:15,95.26,14.38
Site_5,Site_5_Candidate_4,2025-07-10,10:30,96.78,31.96
Site_5,Site_5_Candidate_4,2025-07-10,10:45,70.76,25.95
Site_5,Site_5_Candidate_4,2025-07-10,11:00,58.17,13.23
